User,STweekDay,STdateOnly,SThourOfDay,actID,activityName,stTS,distInMPrev,durInSecPrev,SMinsSinceMidnight,durationInSeconds,ETweekDay,ETdateOnly,EThourOfDay
3,5,2014-02-21,13,0,Others,2014-02-21T13:17:56Z,0,0,797,122,5,2014-02-21,13
3,5,2014-02-21,13,3,Eating,2014-02-21T13:19:58Z,0,0,799,2157,5,2014-02-21,13
3,5,2014-02-21,13,1,Commuting,2014-02-21T13:55:55Z,0,0,835,288,5,2014-02-21,14
3,5,2014-02-21,14,0,Others,2014-02-21T14:00:43Z,0,0,840,15,5,2014-02-21,14
3,5,2014-02-21,14,1,Commuting,2014-02-21T14:00:58Z,0,0,840,230,5,2014-02-21,14
3,5,2014-02-21,14,0,Others,2014-02-21T14:04:48Z,0,0,844,5013,5,2014-02-21,15
3,5,2014-02-21,15,1,Commuting,2014-02-21T15:28:21Z,0,0,928,157,5,2014-02-21,15
3,5,2014-02-21,15,0,Others,2014-02-21T15:30:58Z,0,0,930,11,5,2014-02-21,15
3,5,2014-02-21,15,9,Socialising,2014-02-21T15:31:09Z,0,0,931,188,5,2014-02-21,15
3,5,2014-02-21,15,6,On the Phone,2014-02-21T15:34:17Z,0,0,934,11,5,2014-02-21,15
3,5,2014-02-21,15,9,Socialising,2014-02-21T15:34:28Z,0,0,934,136,5,2014-02-21,15
3,5,2014-02-21,15,0,Others,2014-02-21T15:36:44Z,0,0,936,4949,5,2014-02-21,16
3,5,2014-02-21,16,1,Commuting,2014-02-21T16:59:13Z,0,0,1019,520,5,2014-02-21,17
3,5,2014-02-21,17,0,Others,2014-02-21T17:07:53Z,0,0,1027,24,5,2014-02-21,17
3,5,2014-02-21,17,2,Computer,2014-02-21T17:08:17Z,0,0,1028,387,5,2014-02-21,17
3,5,2014-02-21,17,0,Others,2014-02-21T17:14:44Z,0,0,1034,2521,5,2014-02-21,17
3,5,2014-02-21,17,11,Unknown,2014-02-21T17:56:45Z,0,0,1076,21795,5,2014-02-21,23
3,2,2014-02-25,0,11,Unknown,2014-02-25T00:00:00Z,0,0,0,36293,2,2014-02-25,10
3,2,2014-02-25,10,0,Others,2014-02-25T10:04:53Z,0,0,604,24,2,2014-02-25,10
3,2,2014-02-25,10,5,Housework,2014-02-25T10:05:17Z,0,0,605,474,2,2014-02-25,10
3,2,2014-02-25,10,0,Others,2014-02-25T10:13:11Z,0,0,613,59,2,2014-02-25,10
3,2,2014-02-25,10,1,Commuting,2014-02-25T10:14:10Z,0,0,614,977,2,2014-02-25,10
3,2,2014-02-25,10,0,Others,2014-02-25T10:30:27Z,0,0,630,112,2,2014-02-25,10
3,2,2014-02-25,10,2,Computer,2014-02-25T10:32:19Z,0,0,632,200,2,2014-02-25,10
3,2,2014-02-25,10,0,Others,2014-02-25T10:35:39Z,0,0,635,33,2,2014-02-25,10
3,2,2014-02-25,10,2,Computer,2014-02-25T10:36:12Z,0,0,636,458,2,2014-02-25,10
3,2,2014-02-25,10,0,Others,2014-02-25T10:43:50Z,0,0,643,31,2,2014-02-25,10
3,2,2014-02-25,10,2,Computer,2014-02-25T10:44:21Z,0,0,644,64,2,2014-02-25,10
3,2,2014-02-25,10,0,Others,2014-02-25T10:45:25Z,0,0,645,105,2,2014-02-25,10
3,2,2014-02-25,10,1,Commuting,2014-02-25T10:47:10Z,0,0,647,98,2,2014-02-25,10
3,2,2014-02-25,10,0,Others,2014-02-25T10:48:48Z,0,0,648,12,2,2014-02-25,10
3,2,2014-02-25,10,7,Preparing Food,2014-02-25T10:49:00Z,0,0,649,164,2,2014-02-25,10
3,2,2014-02-25,10,0,Others,2014-02-25T10:51:44Z,0,0,651,1048,2,2014-02-25,11
3,2,2014-02-25,11,2,Computer,2014-02-25T11:09:12Z,0,0,669,470,2,2014-02-25,11
3,2,2014-02-25,11,0,Others,2014-02-25T11:17:02Z,0,0,677,132,2,2014-02-25,11
3,2,2014-02-25,11,2,Computer,2014-02-25T11:19:14Z,0,0,679,715,2,2014-02-25,11
3,2,2014-02-25,11,6,On the Phone,2014-02-25T11:31:09Z,0,0,691,11,2,2014-02-25,11
3,2,2014-02-25,11,0,Others,2014-02-25T11:31:20Z,0,0,691,48,2,2014-02-25,11
3,2,2014-02-25,11,1,Commuting,2014-02-25T11:32:08Z,0,0,692,173,2,2014-02-25,11
3,2,2014-02-25,11,0,Others,2014-02-25T11:35:01Z,0,0,695,55,2,2014-02-25,11
3,2,2014-02-25,11,2,Computer,2014-02-25T11:35:56Z,0,0,695,391,2,2014-02-25,11
3,2,2014-02-25,11,0,Others,2014-02-25T11:42:27Z,0,0,702,133,2,2014-02-25,11
3,2,2014-02-25,11,2,Computer,2014-02-25T11:44:40Z,0,0,704,3588,2,2014-02-25,12
3,2,2014-02-25,12,0,Others,2014-02-25T12:44:28Z,0,0,764,11,2,2014-02-25,12
3,2,2014-02-25,12,1,Commuting,2014-02-25T12:44:39Z,0,0,764,552,2,2014-02-25,12
3,2,2014-02-25,12,0,Others,2014-02-25T12:53:51Z,0,0,773,15,2,2014-02-25,12
3,2,2014-02-25,12,8,Shopping,2014-02-25T12:54:06Z,0,0,774,82,2,2014-02-25,12
3,2,2014-02-25,12,0,Others,2014-02-25T12:55:28Z,0,0,775,75,2,2014-02-25,12
3,2,2014-02-25,12,3,Eating,2014-02-25T12:56:43Z,0,0,776,1273,2,2014-02-25,13
3,2,2014-02-25,13,0,Others,2014-02-25T13:17:56Z,0,0,797,56,2,2014-02-25,13
3,2,2014-02-25,13,1,Commuting,2014-02-25T13:18:52Z,0,0,798,316,2,2014-02-25,13
3,2,2014-02-25,13,0,Others,2014-02-25T13:24:08Z,0,0,804,11,2,2014-02-25,13
3,2,2014-02-25,13,9,Socialising,2014-02-25T13:24:19Z,0,0,804,126,2,2014-02-25,13
3,2,2014-02-25,13,1,Commuting,2014-02-25T13:26:25Z,0,0,806,137,2,2014-02-25,13
3,2,2014-02-25,13,0,Others,2014-02-25T13:28:42Z,0,0,808,174,2,2014-02-25,13
3,2,2014-02-25,13,2,Computer,2014-02-25T13:31:36Z,0,0,811,2210,2,2014-02-25,14
3,2,2014-02-25,14,0,Others,2014-02-25T14:08:26Z,0,0,848,1812,2,2014-02-25,14
3,2,2014-02-25,14,11,Unknown,2014-02-25T14:38:38Z,0,0,878,33682,2,2014-02-25,23
3,3,2014-02-26,0,11,Unknown,2014-02-26T00:00:00Z,0,0,0,41149,3,2014-02-26,11
3,3,2014-02-26,11,0,Others,2014-02-26T11:25:49Z,0,0,685,112,3,2014-02-26,11
3,3,2014-02-26,11,0,Others,2014-02-26T11:27:41Z,0,0,687,1823,3,2014-02-26,11
3,3,2014-02-26,11,11,Unknown,2014-02-26T11:58:04Z,0,0,718,9008,3,2014-02-26,14
3,3,2014-02-26,14,0,Others,2014-02-26T14:28:12Z,0,0,868,41,3,2014-02-26,14
3,3,2014-02-26,14,2,Computer,2014-02-26T14:28:53Z,0,0,868,758,3,2014-02-26,14
3,3,2014-02-26,14,0,Others,2014-02-26T14:41:31Z,0,0,881,11,3,2014-02-26,14
3,3,2014-02-26,14,0,Others,2014-02-26T14:41:42Z,0,0,881,74,3,2014-02-26,14
3,3,2014-02-26,14,2,Computer,2014-02-26T14:42:56Z,0,0,882,2727,3,2014-02-26,15
3,3,2014-02-26,15,0,Others,2014-02-26T15:28:23Z,0,0,928,45,3,2014-02-26,15
3,3,2014-02-26,15,9,Socialising,2014-02-26T15:29:08Z,0,0,929,32,3,2014-02-26,15
3,3,2014-02-26,15,0,Others,2014-02-26T15:29:40Z,0,0,929,169,3,2014-02-26,15
3,3,2014-02-26,15,2,Computer,2014-02-26T15:32:29Z,0,0,932,443,3,2014-02-26,15
3,3,2014-02-26,15,0,Others,2014-02-26T15:39:52Z,0,0,939,167,3,2014-02-26,15
3,3,2014-02-26,15,0,Others,2014-02-26T15:42:39Z,0,0,942,63,3,2014-02-26,15
3,3,2014-02-26,15,1,Commuting,2014-02-26T15:43:42Z,0,0,943,938,3,2014-02-26,15
3,3,2014-02-26,15,0,Others,2014-02-26T15:59:20Z,0,0,959,26,3,2014-02-26,15
3,3,2014-02-26,15,0,Others,2014-02-26T15:59:46Z,0,0,959,133,3,2014-02-26,16
3,3,2014-02-26,16,2,Computer,2014-02-26T16:01:59Z,0,0,961,1512,3,2014-02-26,16
3,3,2014-02-26,16,9,Socialising,2014-02-26T16:27:11Z,0,0,987,10,3,2014-02-26,16
3,3,2014-02-26,16,2,Computer,2014-02-26T16:27:21Z,0,0,987,1506,3,2014-02-26,16
3,3,2014-02-26,16,0,Others,2014-02-26T16:52:27Z,0,0,1012,375,3,2014-02-26,16
3,3,2014-02-26,16,2,Computer,2014-02-26T16:58:42Z,0,0,1018,1622,3,2014-02-26,17
3,3,2014-02-26,17,0,Others,2014-02-26T17:25:44Z,0,0,1045,19,3,2014-02-26,17
3,3,2014-02-26,17,0,Others,2014-02-26T17:26:03Z,0,0,1046,114,3,2014-02-26,17
3,3,2014-02-26,17,2,Computer,2014-02-26T17:27:57Z,0,0,1047,1708,3,2014-02-26,17
3,3,2014-02-26,17,0,Others,2014-02-26T17:56:25Z,0,0,1076,452,3,2014-02-26,18
3,3,2014-02-26,18,0,Others,2014-02-26T18:03:57Z,0,0,1083,31,3,2014-02-26,18
3,3,2014-02-26,18,2,Computer,2014-02-26T18:04:28Z,0,0,1084,1490,3,2014-02-26,18
3,3,2014-02-26,18,0,Others,2014-02-26T18:29:18Z,0,0,1109,313,3,2014-02-26,18
3,3,2014-02-26,18,2,Computer,2014-02-26T18:34:31Z,0,0,1114,14,3,2014-02-26,18
3,3,2014-02-26,18,0,Others,2014-02-26T18:34:45Z,0,0,1114,13,3,2014-02-26,18
3,3,2014-02-26,18,6,On the Phone,2014-02-26T18:34:58Z,0,0,1114,11,3,2014-02-26,18
3,3,2014-02-26,18,0,Others,2014-02-26T18:35:09Z,0,0,1115,631,3,2014-02-26,18
3,3,2014-02-26,18,0,Others,2014-02-26T18:45:40Z,0,0,1125,834,3,2014-02-26,18
3,3,2014-02-26,18,0,Others,2014-02-26T18:59:34Z,0,0,1139,186,3,2014-02-26,19
3,3,2014-02-26,19,1,Commuting,2014-02-26T19:02:40Z,0,0,1142,769,3,2014-02-26,19
3,3,2014-02-26,19,0,Others,2014-02-26T19:15:29Z,0,0,1155,14,3,2014-02-26,19
3,3,2014-02-26,19,8,Shopping,2014-02-26T19:15:43Z,0,0,1155,116,3,2014-02-26,19
3,3,2014-02-26,19,1,Commuting,2014-02-26T19:17:39Z,0,0,1157,828,3,2014-02-26,19
3,3,2014-02-26,19,8,Shopping,2014-02-26T19:31:27Z,0,0,1171,49,3,2014-02-26,19
3,3,2014-02-26,19,0,Others,2014-02-26T19:32:16Z,0,0,1172,50,3,2014-02-26,19
3,3,2014-02-26,19,6,On the Phone,2014-02-26T19:33:06Z,0,0,1173,160,3,2014-02-26,19
3,3,2014-02-26,19,3,Eating,2014-02-26T19:35:46Z,0,0,1175,786,3,2014-02-26,19
3,3,2014-02-26,19,1,Commuting,2014-02-26T19:48:52Z,0,0,1188,138,3,2014-02-26,19
3,3,2014-02-26,19,8,Shopping,2014-02-26T19:51:10Z,0,0,1191,936,3,2014-02-26,20
3,3,2014-02-26,20,1,Commuting,2014-02-26T20:06:46Z,0,0,1206,413,3,2014-02-26,20
3,3,2014-02-26,20,0,Others,2014-02-26T20:13:39Z,0,0,1213,1879,3,2014-02-26,20
3,3,2014-02-26,20,11,Unknown,2014-02-26T20:44:58Z,0,0,1244,11702,3,2014-02-26,23
3,5,2014-03-07,0,11,Unknown,2014-03-07T00:00:00Z,0,0,0,56340,5,2014-03-07,15
3,5,2014-03-07,15,0,Others,2014-03-07T15:39:00Z,0,0,939,52,5,2014-03-07,15
3,5,2014-03-07,15,1,Commuting,2014-03-07T15:39:52Z,0,0,939,1438,5,2014-03-07,16
3,5,2014-03-07,16,0,Others,2014-03-07T16:03:50Z,0,0,963,11,5,2014-03-07,16
3,5,2014-03-07,16,0,Others,2014-03-07T16:04:01Z,0,0,964,76,5,2014-03-07,16
3,5,2014-03-07,16,1,Commuting,2014-03-07T16:05:17Z,0,0,965,321,5,2014-03-07,16
3,5,2014-03-07,16,0,Others,2014-03-07T16:10:38Z,0,0,970,11,5,2014-03-07,16
3,5,2014-03-07,16,8,Shopping,2014-03-07T16:10:49Z,0,0,970,229,5,2014-03-07,16
3,5,2014-03-07,16,0,Others,2014-03-07T16:14:38Z,0,0,974,60,5,2014-03-07,16
3,5,2014-03-07,16,3,Eating,2014-03-07T16:15:38Z,0,0,975,3177,5,2014-03-07,17
3,5,2014-03-07,17,11,Unknown,2014-03-07T17:08:35Z,0,0,1028,24685,5,2014-03-07,23
4,1,2014-04-07,5,0,Others,2014-04-07T05:54:52Z,0,0,354,397,1,2014-04-07,6
4,1,2014-04-07,6,3,Eating,2014-04-07T06:01:29Z,0,0,361,105,1,2014-04-07,6
4,1,2014-04-07,6,0,Others,2014-04-07T06:03:14Z,0,0,363,1815,1,2014-04-07,6
4,1,2014-04-07,6,6,On the Phone,2014-04-07T06:33:29Z,0,0,393,26,1,2014-04-07,6
4,1,2014-04-07,6,0,Others,2014-04-07T06:33:55Z,0,0,393,28,1,2014-04-07,6
4,1,2014-04-07,6,6,On the Phone,2014-04-07T06:34:23Z,0,0,394,25,1,2014-04-07,6
4,1,2014-04-07,6,0,Others,2014-04-07T06:34:48Z,0,0,394,2130,1,2014-04-07,7
4,1,2014-04-07,7,11,Unknown,2014-04-07T07:10:18Z,0,0,430,1757,1,2014-04-07,7
4,1,2014-04-07,7,0,Others,2014-04-07T07:39:35Z,0,0,459,373,1,2014-04-07,7
4,1,2014-04-07,7,2,Computer,2014-04-07T07:45:48Z,0,0,465,1213,1,2014-04-07,8
4,1,2014-04-07,8,3,Eating,2014-04-07T08:06:01Z,0,0,486,26,1,2014-04-07,8
4,1,2014-04-07,8,0,Others,2014-04-07T08:06:27Z,0,0,486,1485,1,2014-04-07,8
4,1,2014-04-07,8,2,Computer,2014-04-07T08:31:12Z,0,0,511,802,1,2014-04-07,8
4,1,2014-04-07,8,0,Others,2014-04-07T08:44:34Z,0,0,524,431,1,2014-04-07,8
4,1,2014-04-07,8,2,Computer,2014-04-07T08:51:45Z,0,0,531,817,1,2014-04-07,9
4,1,2014-04-07,9,0,Others,2014-04-07T09:05:22Z,0,0,545,85,1,2014-04-07,9
4,1,2014-04-07,9,2,Computer,2014-04-07T09:06:47Z,0,0,546,369,1,2014-04-07,9
4,1,2014-04-07,9,0,Others,2014-04-07T09:12:56Z,0,0,552,27,1,2014-04-07,9
4,1,2014-04-07,9,2,Computer,2014-04-07T09:13:23Z,0,0,553,27,1,2014-04-07,9
4,1,2014-04-07,9,0,Others,2014-04-07T09:13:50Z,0,0,553,110,1,2014-04-07,9
4,1,2014-04-07,9,2,Computer,2014-04-07T09:15:40Z,0,0,555,87,1,2014-04-07,9
4,1,2014-04-07,9,0,Others,2014-04-07T09:17:07Z,0,0,557,27,1,2014-04-07,9
4,1,2014-04-07,9,2,Computer,2014-04-07T09:17:34Z,0,0,557,51,1,2014-04-07,9
4,1,2014-04-07,9,0,Others,2014-04-07T09:18:25Z,0,0,558,26,1,2014-04-07,9
4,1,2014-04-07,9,2,Computer,2014-04-07T09:18:51Z,0,0,558,54,1,2014-04-07,9
4,1,2014-04-07,9,0,Others,2014-04-07T09:19:45Z,0,0,559,54,1,2014-04-07,9
4,1,2014-04-07,9,2,Computer,2014-04-07T09:20:39Z,0,0,560,326,1,2014-04-07,9
4,1,2014-04-07,9,0,Others,2014-04-07T09:26:05Z,0,0,566,151,1,2014-04-07,9
4,1,2014-04-07,9,2,Computer,2014-04-07T09:28:36Z,0,0,568,116,1,2014-04-07,9
4,1,2014-04-07,9,0,Others,2014-04-07T09:30:32Z,0,0,570,56,1,2014-04-07,9
4,1,2014-04-07,9,2,Computer,2014-04-07T09:31:28Z,0,0,571,257,1,2014-04-07,9
4,1,2014-04-07,9,0,Others,2014-04-07T09:35:45Z,0,0,575,278,1,2014-04-07,9
4,1,2014-04-07,9,2,Computer,2014-04-07T09:40:23Z,0,0,580,138,1,2014-04-07,9
4,1,2014-04-07,9,0,Others,2014-04-07T09:42:41Z,0,0,582,53,1,2014-04-07,9
4,1,2014-04-07,9,2,Computer,2014-04-07T09:43:34Z,0,0,583,777,1,2014-04-07,9
4,1,2014-04-07,9,0,Others,2014-04-07T09:56:31Z,0,0,596,29,1,2014-04-07,9
4,1,2014-04-07,9,2,Computer,2014-04-07T09:57:00Z,0,0,597,156,1,2014-04-07,9
4,1,2014-04-07,9,0,Others,2014-04-07T09:59:36Z,0,0,599,79,1,2014-04-07,10
4,1,2014-04-07,10,2,Computer,2014-04-07T10:00:55Z,0,0,600,1199,1,2014-04-07,10
4,1,2014-04-07,10,0,Others,2014-04-07T10:20:54Z,0,0,620,251,1,2014-04-07,10
4,1,2014-04-07,10,2,Computer,2014-04-07T10:25:05Z,0,0,625,289,1,2014-04-07,10
4,1,2014-04-07,10,0,Others,2014-04-07T10:29:54Z,0,0,629,26,1,2014-04-07,10
4,1,2014-04-07,10,2,Computer,2014-04-07T10:30:20Z,0,0,630,157,1,2014-04-07,10
4,1,2014-04-07,10,0,Others,2014-04-07T10:32:57Z,0,0,632,836,1,2014-04-07,10
4,1,2014-04-07,10,3,Eating,2014-04-07T10:46:53Z,0,0,646,349,1,2014-04-07,10
4,1,2014-04-07,10,0,Others,2014-04-07T10:52:42Z,0,0,652,162,1,2014-04-07,10
4,1,2014-04-07,10,3,Eating,2014-04-07T10:55:24Z,0,0,655,342,1,2014-04-07,11
4,1,2014-04-07,11,0,Others,2014-04-07T11:01:06Z,0,0,661,27,1,2014-04-07,11
4,1,2014-04-07,11,3,Eating,2014-04-07T11:01:33Z,0,0,661,27,1,2014-04-07,11
4,1,2014-04-07,11,6,On the Phone,2014-04-07T11:02:00Z,0,0,662,78,1,2014-04-07,11
4,1,2014-04-07,11,0,Others,2014-04-07T11:03:18Z,0,0,663,26,1,2014-04-07,11
4,1,2014-04-07,11,3,Eating,2014-04-07T11:03:44Z,0,0,663,110,1,2014-04-07,11
4,1,2014-04-07,11,0,Others,2014-04-07T11:05:34Z,0,0,665,425,1,2014-04-07,11
4,1,2014-04-07,11,6,On the Phone,2014-04-07T11:12:39Z,0,0,672,78,1,2014-04-07,11
4,1,2014-04-07,11,2,Computer,2014-04-07T11:13:57Z,0,0,673,615,1,2014-04-07,11
4,1,2014-04-07,11,6,On the Phone,2014-04-07T11:24:12Z,0,0,684,26,1,2014-04-07,11
4,1,2014-04-07,11,2,Computer,2014-04-07T11:24:38Z,0,0,684,5453,1,2014-04-07,12
4,1,2014-04-07,12,0,Others,2014-04-07T12:55:31Z,0,0,775,56,1,2014-04-07,12
4,1,2014-04-07,12,2,Computer,2014-04-07T12:56:27Z,0,0,776,29,1,2014-04-07,12
4,1,2014-04-07,12,0,Others,2014-04-07T12:56:56Z,0,0,776,100,1,2014-04-07,12
4,1,2014-04-07,12,2,Computer,2014-04-07T12:58:36Z,0,0,778,169,1,2014-04-07,13
4,1,2014-04-07,13,0,Others,2014-04-07T13:01:25Z,0,0,781,79,1,2014-04-07,13
4,1,2014-04-07,13,2,Computer,2014-04-07T13:02:44Z,0,0,782,58,1,2014-04-07,13
4,1,2014-04-07,13,0,Others,2014-04-07T13:03:42Z,0,0,783,26,1,2014-04-07,13
4,1,2014-04-07,13,2,Computer,2014-04-07T13:04:08Z,0,0,784,843,1,2014-04-07,13
4,1,2014-04-07,13,0,Others,2014-04-07T13:18:11Z,0,0,798,29,1,2014-04-07,13
4,1,2014-04-07,13,2,Computer,2014-04-07T13:18:40Z,0,0,798,634,1,2014-04-07,13
4,1,2014-04-07,13,0,Others,2014-04-07T13:29:14Z,0,0,809,52,1,2014-04-07,13
4,1,2014-04-07,13,2,Computer,2014-04-07T13:30:06Z,0,0,810,92,1,2014-04-07,13
4,1,2014-04-07,13,0,Others,2014-04-07T13:31:38Z,0,0,811,215,1,2014-04-07,13
4,1,2014-04-07,13,6,On the Phone,2014-04-07T13:35:13Z,0,0,815,28,1,2014-04-07,13
4,1,2014-04-07,13,0,Others,2014-04-07T13:35:41Z,0,0,815,332,1,2014-04-07,13
4,1,2014-04-07,13,6,On the Phone,2014-04-07T13:41:13Z,0,0,821,51,1,2014-04-07,13
4,1,2014-04-07,13,0,Others,2014-04-07T13:42:04Z,0,0,822,1234,1,2014-04-07,14
4,1,2014-04-07,14,6,On the Phone,2014-04-07T14:02:38Z,0,0,842,57,1,2014-04-07,14
4,1,2014-04-07,14,0,Others,2014-04-07T14:03:35Z,0,0,843,2847,1,2014-04-07,14
4,1,2014-04-07,14,2,Computer,2014-04-07T14:51:02Z,0,0,891,875,1,2014-04-07,15
4,1,2014-04-07,15,0,Others,2014-04-07T15:05:37Z,0,0,905,105,1,2014-04-07,15
4,1,2014-04-07,15,2,Computer,2014-04-07T15:07:22Z,0,0,907,155,1,2014-04-07,15
4,1,2014-04-07,15,6,On the Phone,2014-04-07T15:09:57Z,0,0,909,26,1,2014-04-07,15
4,1,2014-04-07,15,2,Computer,2014-04-07T15:10:23Z,0,0,910,93,1,2014-04-07,15
4,1,2014-04-07,15,0,Others,2014-04-07T15:11:56Z,0,0,911,222,1,2014-04-07,15
4,1,2014-04-07,15,6,On the Phone,2014-04-07T15:15:38Z,0,0,915,32,1,2014-04-07,15
4,1,2014-04-07,15,0,Others,2014-04-07T15:16:10Z,0,0,916,394,1,2014-04-07,15
4,1,2014-04-07,15,6,On the Phone,2014-04-07T15:22:44Z,0,0,922,26,1,2014-04-07,15
4,1,2014-04-07,15,0,Others,2014-04-07T15:23:10Z,0,0,923,24,1,2014-04-07,15
4,1,2014-04-07,15,1,Commuting,2014-04-07T15:23:34Z,0,0,923,2297,1,2014-04-07,16
4,1,2014-04-07,16,11,Unknown,2014-04-07T16:01:51Z,0,0,961,25089,1,2014-04-07,22
4,1,2014-04-07,23,11,Unknown,2014-04-07T23:00:00Z,0,0,1380,35030,2,2014-04-08,8
4,2,2014-04-08,8,0,Others,2014-04-08T08:43:50Z,0,0,523,431,2,2014-04-08,8
4,2,2014-04-08,8,2,Computer,2014-04-08T08:51:01Z,0,0,531,220,2,2014-04-08,8
4,2,2014-04-08,8,0,Others,2014-04-08T08:54:41Z,0,0,534,83,2,2014-04-08,8
4,2,2014-04-08,8,2,Computer,2014-04-08T08:56:04Z,0,0,536,186,2,2014-04-08,8
4,2,2014-04-08,8,0,Others,2014-04-08T08:59:10Z,0,0,539,56,2,2014-04-08,9
4,2,2014-04-08,9,2,Computer,2014-04-08T09:00:06Z,0,0,540,300,2,2014-04-08,9
4,2,2014-04-08,9,0,Others,2014-04-08T09:05:06Z,0,0,545,26,2,2014-04-08,9
4,2,2014-04-08,9,2,Computer,2014-04-08T09:05:32Z,0,0,545,514,2,2014-04-08,9
4,2,2014-04-08,9,0,Others,2014-04-08T09:14:06Z,0,0,554,26,2,2014-04-08,9
4,2,2014-04-08,9,2,Computer,2014-04-08T09:14:32Z,0,0,554,433,2,2014-04-08,9
4,2,2014-04-08,9,0,Others,2014-04-08T09:21:45Z,0,0,561,64,2,2014-04-08,9
4,2,2014-04-08,9,2,Computer,2014-04-08T09:22:49Z,0,0,562,52,2,2014-04-08,9
4,2,2014-04-08,9,0,Others,2014-04-08T09:23:41Z,0,0,563,52,2,2014-04-08,9
4,2,2014-04-08,9,2,Computer,2014-04-08T09:24:33Z,0,0,564,56,2,2014-04-08,9
4,2,2014-04-08,9,0,Others,2014-04-08T09:25:29Z,0,0,565,269,2,2014-04-08,9
4,2,2014-04-08,9,2,Computer,2014-04-08T09:29:58Z,0,0,569,26,2,2014-04-08,9
4,2,2014-04-08,9,0,Others,2014-04-08T09:30:24Z,0,0,570,672,2,2014-04-08,9
4,2,2014-04-08,9,2,Computer,2014-04-08T09:41:36Z,0,0,581,79,2,2014-04-08,9
4,2,2014-04-08,9,0,Others,2014-04-08T09:42:55Z,0,0,582,60,2,2014-04-08,9
4,2,2014-04-08,9,2,Computer,2014-04-08T09:43:55Z,0,0,583,26,2,2014-04-08,9
4,2,2014-04-08,9,0,Others,2014-04-08T09:44:21Z,0,0,584,54,2,2014-04-08,9
4,2,2014-04-08,9,2,Computer,2014-04-08T09:45:15Z,0,0,585,26,2,2014-04-08,9
4,2,2014-04-08,9,0,Others,2014-04-08T09:45:41Z,0,0,585,124,2,2014-04-08,9
4,2,2014-04-08,9,2,Computer,2014-04-08T09:47:45Z,0,0,587,52,2,2014-04-08,9
4,2,2014-04-08,9,0,Others,2014-04-08T09:48:37Z,0,0,588,52,2,2014-04-08,9
4,2,2014-04-08,9,2,Computer,2014-04-08T09:49:29Z,0,0,589,26,2,2014-04-08,9
4,2,2014-04-08,9,0,Others,2014-04-08T09:49:55Z,0,0,589,469,2,2014-04-08,9
4,2,2014-04-08,9,1,Commuting,2014-04-08T09:57:44Z,0,0,597,1354,2,2014-04-08,10
4,2,2014-04-08,10,0,Others,2014-04-08T10:20:18Z,0,0,620,1856,2,2014-04-08,10
4,2,2014-04-08,10,11,Unknown,2014-04-08T10:51:14Z,0,0,651,10471,2,2014-04-08,13
4,2,2014-04-08,13,0,Others,2014-04-08T13:45:45Z,0,0,825,187,2,2014-04-08,13
4,2,2014-04-08,13,2,Computer,2014-04-08T13:48:52Z,0,0,828,219,2,2014-04-08,13
4,2,2014-04-08,13,0,Others,2014-04-08T13:52:31Z,0,0,832,54,2,2014-04-08,13
4,2,2014-04-08,13,6,On the Phone,2014-04-08T13:53:25Z,0,0,833,419,2,2014-04-08,14
4,2,2014-04-08,14,0,Others,2014-04-08T14:00:24Z,0,0,840,91,2,2014-04-08,14
4,2,2014-04-08,14,2,Computer,2014-04-08T14:01:55Z,0,0,841,29,2,2014-04-08,14
4,2,2014-04-08,14,0,Others,2014-04-08T14:02:24Z,0,0,842,1980,2,2014-04-08,14
4,2,2014-04-08,14,2,Computer,2014-04-08T14:35:24Z,0,0,875,263,2,2014-04-08,14
4,2,2014-04-08,14,0,Others,2014-04-08T14:39:47Z,0,0,879,413,2,2014-04-08,14
4,2,2014-04-08,14,2,Computer,2014-04-08T14:46:40Z,0,0,886,53,2,2014-04-08,14
4,2,2014-04-08,14,0,Others,2014-04-08T14:47:33Z,0,0,887,218,2,2014-04-08,14
4,2,2014-04-08,14,2,Computer,2014-04-08T14:51:11Z,0,0,891,105,2,2014-04-08,14
4,2,2014-04-08,14,6,On the Phone,2014-04-08T14:52:56Z,0,0,892,34,2,2014-04-08,14
4,2,2014-04-08,14,2,Computer,2014-04-08T14:53:30Z,0,0,893,369,2,2014-04-08,14
4,2,2014-04-08,14,0,Others,2014-04-08T14:59:39Z,0,0,899,27,2,2014-04-08,15
4,2,2014-04-08,15,2,Computer,2014-04-08T15:00:06Z,0,0,900,1912,2,2014-04-08,15
4,2,2014-04-08,15,0,Others,2014-04-08T15:31:58Z,0,0,931,164,2,2014-04-08,15
4,2,2014-04-08,15,2,Computer,2014-04-08T15:34:42Z,0,0,934,309,2,2014-04-08,15
4,2,2014-04-08,15,0,Others,2014-04-08T15:39:51Z,0,0,939,30,2,2014-04-08,15
4,2,2014-04-08,15,2,Computer,2014-04-08T15:40:21Z,0,0,940,54,2,2014-04-08,15
4,2,2014-04-08,15,0,Others,2014-04-08T15:41:15Z,0,0,941,28,2,2014-04-08,15
4,2,2014-04-08,15,2,Computer,2014-04-08T15:41:43Z,0,0,941,1148,2,2014-04-08,16
4,2,2014-04-08,16,0,Others,2014-04-08T16:00:51Z,0,0,960,57,2,2014-04-08,16
4,2,2014-04-08,16,3,Eating,2014-04-08T16:01:48Z,0,0,961,26,2,2014-04-08,16
